"sActivityName" "iSubjectIndex" "tBodyAcc-mean()-X-AvgByActBySubject" "tBodyAcc-mean()-Y-AvgByActBySubject" "tBodyAcc-mean()-Z-AvgByActBySubject" "tBodyAcc-std()-X-AvgByActBySubject" "tBodyAcc-std()-Y-AvgByActBySubject" "tBodyAcc-std()-Z-AvgByActBySubject" "tGravityAcc-mean()-X-AvgByActBySubject" "tGravityAcc-mean()-Y-AvgByActBySubject" "tGravityAcc-mean()-Z-AvgByActBySubject" "tGravityAcc-std()-X-AvgByActBySubject" "tGravityAcc-std()-Y-AvgByActBySubject" "tGravityAcc-std()-Z-AvgByActBySubject" "tBodyAccJerk-mean()-X-AvgByActBySubject" "tBodyAccJerk-mean()-Y-AvgByActBySubject" "tBodyAccJerk-mean()-Z-AvgByActBySubject" "tBodyAccJerk-std()-X-AvgByActBySubject" "tBodyAccJerk-std()-Y-AvgByActBySubject" "tBodyAccJerk-std()-Z-AvgByActBySubject" "tBodyGyro-mean()-X-AvgByActBySubject" "tBodyGyro-mean()-Y-AvgByActBySubject" "tBodyGyro-mean()-Z-AvgByActBySubject" "tBodyGyro-std()-X-AvgByActBySubject" "tBodyGyro-std()-Y-AvgByActBySubject" "tBodyGyro-std()-Z-AvgByActBySubject" "tBodyGyroJerk-mean()-X-AvgByActBySubject" "tBodyGyroJerk-mean()-Y-AvgByActBySubject" "tBodyGyroJerk-mean()-Z-AvgByActBySubject" "tBodyGyroJerk-std()-X-AvgByActBySubject" "tBodyGyroJerk-std()-Y-AvgByActBySubject" "tBodyGyroJerk-std()-Z-AvgByActBySubject" "tBodyAccMag-mean()-AvgByActBySubject" "tBodyAccMag-std()-AvgByActBySubject" "tGravityAccMag-mean()-AvgByActBySubject" "tGravityAccMag-std()-AvgByActBySubject" "tBodyAccJerkMag-mean()-AvgByActBySubject" "tBodyAccJerkMag-std()-AvgByActBySubject" "tBodyGyroMag-mean()-AvgByActBySubject" "tBodyGyroMag-std()-AvgByActBySubject" "tBodyGyroJerkMag-mean()-AvgByActBySubject" "tBodyGyroJerkMag-std()-AvgByActBySubject" "fBodyAcc-mean()-X-AvgByActBySubject" "fBodyAcc-mean()-Y-AvgByActBySubject" "fBodyAcc-mean()-Z-AvgByActBySubject" "fBodyAcc-std()-X-AvgByActBySubject" "fBodyAcc-std()-Y-AvgByActBySubject" "fBodyAcc-std()-Z-AvgByActBySubject" "fBodyAccJerk-mean()-X-AvgByActBySubject" "fBodyAccJerk-mean()-Y-AvgByActBySubject" "fBodyAccJerk-mean()-Z-AvgByActBySubject" "fBodyAccJerk-std()-X-AvgByActBySubject" "fBodyAccJerk-std()-Y-AvgByActBySubject" "fBodyAccJerk-std()-Z-AvgByActBySubject" "fBodyGyro-mean()-X-AvgByActBySubject" "fBodyGyro-mean()-Y-AvgByActBySubject" "fBodyGyro-mean()-Z-AvgByActBySubject" "fBodyGyro-std()-X-AvgByActBySubject" "fBodyGyro-std()-Y-AvgByActBySubject" "fBodyGyro-std()-Z-AvgByActBySubject" "fBodyAccMag-mean()-AvgByActBySubject" "fBodyAccMag-std()-AvgByActBySubject" "fBodyBodyAccJerkMag-mean()-AvgByActBySubject" "fBodyBodyAccJerkMag-std()-AvgByActBySubject" "fBodyBodyGyroMag-mean()-AvgByActBySubject" "fBodyBodyGyroMag-std()-AvgByActBySubject" "fBodyBodyGyroJerkMag-mean()-AvgByActBySubject" "fBodyBodyGyroJerkMag-std()-AvgByActBySubject"
"SITTING" 27 2.73941302571429 2093.21428571429 2234.9 4135.41428571429 4093.25714285714 3981.22857142857 3664.65714285714 3743.21428571429 3460.51428571429 3664.55714285714 4682.35714285714 4256.15714285714 -4.29803613 2982.82857142857 2305.7 2843.44285714286 5022.55714285714 4819.88571428571 3590.37142857143 3481.6 3738.74285714286 3414.41428571429 3686.7 3508.72857142857 0.933645684285714 4789.35714285714 3484.4 5018.57142857143 2570.68571428571 4404.78571428571 3626.97142857143 3112.9 4613.08571428571 4024.68571428571 2669.88571428571 4119.28571428571 0.185539695084143 -2.76428530857143 3500.3 3741.28571428571 3753.3 3932.84285714286 3507.97142857143 3671.2 5854.05714285714 0.992112829571429 3101.65714285714 3955.5 4500.92857142857 5792.77142857143 5712.25714285714 5702.98571428571 3366.58571428571 3279.51428571429 3273.24285714286 4434.52857142857 5548.94285714286 5767.37142857143 3266.31428571429 3253.72857142857 5483.78571428571 5576.44285714286 -9.99024255428571 5450.85714285714 5424.8 0.995797024428571
"STANDING" 27 2.79566921625 2564.4625 2639.7875 4232.0125 3735.95 3872.075 3847.1875 3459.55 3432.8625 4273.5 4911.6625 3602.1625 -5.24513765125 3449.8625 3589.7625 4265.7375 4685.1125 4965.475 4025.9 3209.4625 3811.475 3554.15 3713.6125 3782.75 -0.15588268875 4855.9875 3311.925 4876.4375 2623.8125 4567.275 3857.925 4139.375 3722.7 3817.6875 2573.45 3792.8625 0.22982915748875 -2.70954345 3264.925 3659.35 3379 3684.4 3601.7125 3936.2125 5176.5375 0.988819784 2882.5 3813.7375 4410.9875 5196.4 5498.1375 5589.55 3234.675 3379.675 3478.425 4566.3875 5213.0625 5543.0875 3228.35 3061.5125 5465.4 5410.0625 -9.9969070675 5543.9875 5117.0125 0.997575351125
"WALKING" 27 2.76849485438597 4384.94736842105 4991.45614035088 2540.80701754386 556.087719298246 868.263157894737 3819.94736842105 3661.89473684211 3715.87719298246 3982.22807017544 2887.70175438596 2828.21052631579 -3.20595661929825 2338.75438596491 2532.28070175439 4248.40350877193 3804.0701754386 2052.10526315789 3388.70175438596 4145.98245614035 3683.28070175439 3791.91228070175 3824.49122807018 4005.91228070175 2.86205306491228 3046.43859649123 4565.70175438596 1863.0701754386 3920.78947368421 1635.19298245614 3878.0701754386 3985.75438596491 1361.59649122807 3592.80701754386 4396.64912280702 2702.82456140351 0.00602180512280702 -1.2581743 3251.49122807018 3839.45614035088 2833.26315789474 4023.24561403509 3746.14035087719 3771.87719298246 1999.75438596491 0.618718628596491 2820.17543859649 3135.87719298246 2517.26315789474 2028.47368421053 1681.82456140351 1651.29824561404 3435 3355.91228070175 3321.26315789474 3232.71929824561 2157.59649122807 1556.40350877193 2681.50877192982 3196.28070175439 2021.84210526316 1417.63157894737 -9.61636032807018 1087 2331.17543859649 0.819392709649123
"WALKING_DOWNSTAIRS" 27 2.975441875 4519.38636363636 4637.40909090909 5753.72727272727 3556.95454545455 3334.90909090909 3600 4128.47727272727 4532.29545454545 3642.27272727273 4453.43181818182 3609.29545454545 -4.61775753863636 3520.02272727273 4710.40909090909 4322.43181818182 4444.02272727273 2061.34090909091 3250.11363636364 3691.18181818182 3409.18181818182 3683.47727272727 3803.93181818182 4045.84090909091 2.05243846590909 4287.06818181818 3827.02272727273 2634.75 4606.04545454545 2522.93181818182 3258.52272727273 2990.75 4676.34090909091 3520.47727272727 4910.63636363636 5143.31818181818 -0.117343866381818 2.79385118181818 3886.86363636364 3034.20454545455 4072.18181818182 3562.27272727273 3832.45454545455 3388.90909090909 2399.25 0.465807533547727 3240.77272727273 2812.27272727273 3422.70454545455 1835.25 1752.18181818182 1943.11363636364 3103.90909090909 3185.93181818182 3914.45454545455 2539.04545454545 1974.04545454545 1569.77272727273 2958.65909090909 2775.43181818182 1072.34090909091 809.227272727273 -9.34960605454545 1328.22727272727 2737.81818181818 0.360927529522727
"WALKING_UPSTAIRS" 27 2.65770253921569 4227.90196078431 4440.33333333333 1952.39215686275 1583.1568627451 3883.1568627451 3418.82352941176 3796.56862745098 3765.01960784314 3972.47058823529 2893.49019607843 3695.39215686275 -7.45772848627451 5891.90196078431 3101.43137254902 4515.25490196078 2612.49019607843 2224.37254901961 3935.1568627451 3537.78431372549 3777.19607843137 4118.90196078431 3948.27450980392 3634.66666666667 2.81237199215686 2823.41176470588 3960.43137254902 2855.56862745098 4161.64705882353 1831.92156862745 3853.49019607843 3436.37254901961 793.450980392157 3024.17647058824 4534.52941176471 2302.80392156863 -0.104195553468627 1.39306548627451 3693.92156862745 4209.74509803922 3828.39215686275 3737.17647058824 4015.64705882353 3348.33333333333 2286.41176470588 0.724671165490196 2847.11764705882 3503.80392156863 3380.01960784314 2136.56862745098 1918.90196078431 1658.76470588235 3210.86274509804 3073.96078431373 3207.13725490196 3619.58823529412 1923.78431372549 1662.21568627451 2316.72549019608 3071.74509803922 2378.13725490196 2198.19607843137 -9.68246007843137 700.764705882353 3018.86274509804 0.802417439019608
"LAYING" 28 2.759134825 2940.0875 2396.7625 2939.6125 3127.5625 3727.625 3808.3125 3352.8125 4318.2125 3604.775 3299.3 4390.0375 -3.0060410375 2709.925 5247.975 3109.3875 2455.8375 4729.1875 3584.6375 3759.5375 3649.4375 3607.8875 3786.2 3566.8875 2.5376952475 3512.725 3884.5125 4378.9375 2585.5625 4647.375 3761.0375 3811.5375 3406.9125 3964.75 3221.65 3632.3125 0.1383900596625 -1.9269895125 4104.35 3533.8 3524.8875 3488.9375 3884.475 3789.5875 4498.9125 0.96977327725 2814.25 4127.7625 3462.6625 5430.05 5408.3 5353.0125 3507.5875 3359.975 3273.75 4551.4 5154.0625 5618.2625 3005.1375 2993.8625 4980.9125 5152.1375 -9.97964294375 5339.3625 4446.775 0.996433558125
"SITTING" 28 2.76977629444444 2895.26388888889 3763.27777777778 3941.88888888889 2866.15277777778 2874.70833333333 3577.55555555556 3363.48611111111 3695.16666666667 2898.93055555556 1883.73611111111 2923.73611111111 -5.69789022638889 3920.97222222222 4058.73611111111 3946.08333333333 3882.19444444444 4893.90277777778 3487.30555555556 4019.75 3615.29166666667 3728.73611111111 3976.375 3764.09722222222 2.79681081944444 3414.68055555556 4060.34722222222 3521.13888888889 4539.75 4607.16666666667 3299.45833333333 3750.79166666667 3906.02777777778 3512.88888888889 3502.20833333333 3656.80555555556 0.108290963408333 -0.517741219444445 3569.93055555556 3388.63888888889 3010.25 3760.59722222222 3516.65277777778 3354.31944444444 3986.88888888889 0.978441918333333 2781.61111111111 3611.625 3139.16666666667 4186.06944444444 4734.55555555556 4932.56944444444 3010.94444444444 3345.02777777778 3662.73611111111 3530.02777777778 4251.34722222222 4860.45833333333 2990.79166666667 2890.19444444444 4537.97222222222 4729.5 -9.99283114722222 4626.25 3361.56944444444 0.996663544861111
"STANDING" 28 2.77795069113924 3340.22784810127 3907.35443037975 4035.64556962025 2346.15189873418 2653.26582278481 3791.3417721519 3867.92405063291 3776.86075949367 3332.92405063291 3937.73417721519 4108.18987341772 -6.76354977341772 4896.53164556962 5013.94936708861 3898.49367088608 3628 4936.74683544304 4068.9746835443 3689.40506329114 3647.64556962025 3420.06329113924 3625.01265822785 4189.69620253165 2.57126021392405 3522.74683544304 4134.40506329114 2773.51898734177 4544.15189873418 4505.3164556962 3314.64556962025 3513.75949367089 2537.41772151899 3249.22784810127 3478.83544303797 3271.01265822785 0.125748662111392 -0.609379902531646 3845.12658227848 3542.82278481013 3746.17721518987 3851.50632911392 4005.53164556962 3457.35443037975 3067.12658227848 0.956266480126582 2765.21518987342 3341.96202531646 3102.27848101266 3668.98734177215 4212.37974683544 4258.56962025316 3519.81012658228 3223.26582278481 3438.67088607595 2940.3164556962 3736.50632911392 4315.17721518987 2839.07594936709 3048.10126582278 4412.60759493671 4317.17721518987 -9.98822653544304 4222.55696202532 3129.3164556962 0.992746727974684
"WALKING" 28 2.81228223888889 4043.85185185185 4313.25925925926 2554.55555555556 1233.74074074074 2955.68518518519 4078.72222222222 3609.46296296296 3540.42592592593 4158.90740740741 2313.37037037037 2273.75925925926 -5.56960060740741 4306.64814814815 4062.27777777778 4418.37037037037 3365.31481481481 2381.09259259259 4028.18518518519 3275.51851851852 3644.51851851852 3543.77777777778 3743 3479.61111111111 3.03557133148148 3676.14814814815 2944.51851851852 4387.51851851852 4938 2038.96296296296 3315.01851851852 3759.35185185185 2819.83333333333 3759.44444444444 4004.2037037037 2387 -0.053432540062963 -1.21372037037037 3977.46296296296 4127.92592592593 3233.75925925926 3530.22222222222 3743.18518518519 3870.66666666667 2500 0.579861194259259 2827.72222222222 2980.01851851852 3267.5 1974.92592592593 1703.44444444444 1706.07407407407 3118.51851851852 3595.14814814815 3033.44444444444 2958.64814814815 1488.90740740741 1650.77777777778 2434.77777777778 3137.64814814815 1696.2037037037 2017.7962962963 -9.32478131481481 1165.64814814815 2795.7962962963 0.808903067037037
"WALKING_DOWNSTAIRS" 28 2.93642076521739 4568.34782608696 4460.63043478261 5379.63043478261 6000.30434782609 2750.73913043478 4328.78260869565 4099.58695652174 3897.04347826087 3591.67391304348 2824.36956521739 3286.86956521739 -3.86101246304348 2990.97826086957 4228.9347826087 3851.13043478261 3320.04347826087 2268.97826086957 3230.41304347826 3103.34782608696 3733.08695652174 3989.60869565217 3820.63043478261 4176.60869565217 3.78533471956522 4387.0652173913 4071.13043478261 2776.5 4372.78260869565 2002.32608695652 3331.17391304348 3434.17391304348 4225.4347826087 3514.63043478261 4135.95652173913 5365.9347826087 0.000356635126086959 0.712354419565217 3946.17391304348 3214.0652173913 4042.08695652174 3919.80434782609 4222.63043478261 3528.30434782609 2203.78260869565 0.407132335434783 2925.54347826087 2912.84782608696 3024.5652173913 2086.9347826087 1564.4347826087 1472.76086956522 2847.86956521739 3182.82608695652 3522.91304347826 3626.86956521739 1970.80434782609 1783.08695652174 2916.58695652174 2622.76086956522 1015.69565217391 710.782608695652 -9.45439124347826 1759.89130434783 2488.58695652174 0.34310872076087
"WALKING_UPSTAIRS" 28 2.62005841764706 4561.45098039216 4169.6862745098 2078.45098039216 1114.98039215686 2790.6862745098 3998.76470588235 4038.25490196078 3777.17647058824 3415.98039215686 3207.60784313725 3516.1568627451 -6.90397119803922 5296.29411764706 4394.11764705882 3733.80392156863 2746.78431372549 2375.21568627451 3645 3205.29411764706 3411.80392156863 3758.78431372549 3331.80392156863 4080.33333333333 2.50005496078431 2540.17647058824 4167.72549019608 2338.64705882353 4093.74509803922 2022.78431372549 3475.98039215686 3618.66666666667 2411.41176470588 2884.94117647059 4767.47058823529 2939.43137254902 -0.0757785047156863 1.57636000980392 3332.82352941176 4025.35294117647 3551.27450980392 3461 3631.37254901961 3531.62745098039 2027.49019607843 0.670132120784314 3043.80392156863 3247.96078431373 3367.78431372549 2204.39215686275 1712.49019607843 1713.74509803922 3256.76470588235 2886.45098039216 3366.90196078431 3016.72549019608 2296.45098039216 1520.92156862745 2800.09803921569 2896.88235294118 2255.92156862745 1993.03921568627 -9.42382504509804 819.980392156863 2220.03921568627 0.6821677
"LAYING" 29 2.87295196811594 2036.27536231884 1736.28985507246 3321.1884057971 4963.3768115942 5120.13043478261 3484.26086956522 3928.88405797101 4289.60869565217 4106.78260869565 3704.72463768116 4770.82608695652 -3.68179478115942 2503.94202898551 2637.14492753623 3983.17391304348 2939.84057971014 4879.02898550725 3796.97101449275 3232.98550724638 3780.79710144928 3485.23188405797 3754.82608695652 3667.94202898551 -2.21455170869565 4965.89855072464 2513.47826086957 5087.10144927536 1771.23188405797 4532.23188405797 3719.02898550725 3811.69565217391 4944.50724637681 3468.50724637681 2563.52173913043 4259.68115942029 0.238920202211594 -2.62207655362319 4139.88405797101 3733.30434782609 4159.17391304348 3711.17391304348 3565.24637681159 3710.42028985507 6699.85507246377 0.997666071594203 2615.34782608696 4801.94202898551 6279.14492753623 6034.36231884058 6236.60869565217 6202.30434782609 3483.3768115942 2803.88405797101 3348.97101449275 5179.23188405797 5984.14492753623 5931.92753623188 2783.28985507246 2903.63768115942 6173.15942028986 6211.84057971014 -9.98040267246377 5985.50724637681 6388.98550724638 0.998352297681159
"SITTING" 29 2.771799775 2300.93333333333 1939.28333333333 3900 3956.38333333333 4232.01666666667 3551.31666666667 3853.41666666667 3580.16666666667 5179.36666666667 4700.68333333333 4550.91666666667 -4.41322735166667 3438.66666666667 2753.01666666667 2772.53333333333 4591.66666666667 4975.61666666667 3195.81666666667 4026.71666666667 3307.58333333333 3615.91666666667 3979.13333333333 4479.71666666667 0.146712401666667 4936.15 3727.66666666667 4494.5 2859.71666666667 4849.56666666667 3534.91666666667 3786.33333333333 4197.08333333333 3779.26666666667 2863.33333333333 3976.55 0.214439001 -2.06480465166667 3629.9 3490.9 3916.6 3789.13333333333 3705.33333333333 3525.01666666667 6200.83333333333 0.994905344 2665.43333333333 4383.18333333333 4702.95 5665.3 5713.13333333333 5727.96666666667 3033.65 3268.08333333333 3185.5 4473.35 5808.73333333333 5815.35 3030.15 2586.71666666667 5936.16666666667 5900.6 -9.98478877833333 5268.98333333333 5585.46666666667 0.9966743645
"STANDING" 29 2.77965065846154 2385.66153846154 2232.81538461538 4537.41538461538 3646.16923076923 4243.63076923077 3565.69230769231 3354.06153846154 3930.47692307692 3368.32307692308 2272.04615384615 3395.96923076923 -4.66034567384615 3253.92307692308 2916.43076923077 3313.33846153846 5187.10769230769 4820.26153846154 3685.44615384615 3590.2 3581.03076923077 3205.47692307692 3615.63076923077 3287.58461538462 -0.723137867692308 5051.64615384615 3020.26153846154 4639.58461538462 3051.81538461538 4879.93846153846 3344.12307692308 4113.47692307692 4003.32307692308 3751.95384615385 2933.92307692308 4249.07692307692 0.280181825021538 -2.45817431230769 3769.89230769231 3388.47692307692 3147.4 3334.95384615385 3797.30769230769 3327.15384615385 5340.33846153846 0.991453632153846 3133.07692307692 4242.84615384615 3759.12307692308 5562.47692307692 5621.69230769231 5400.70769230769 3058.98461538462 2992.90769230769 3186.66153846154 4578.49230769231 5223.13846153846 5392.26153846154 3032.58461538462 3363.86153846154 6062.4 6089.04615384615 -9.99911619538462 5515.26153846154 5320.50769230769 0.999443915230769
"WALKING" 29 2.71999916792453 4505.77358490566 4858.11320754717 2376.81132075472 2123.84905660377 3836.77358490566 3210.18867924528 3789.96226415094 3861.49056603774 3641.56603773585 2156.2641509434 3037.66037735849 -5.21391409056604 3738.33962264151 2112.7358490566 2333.8679245283 3845.09433962264 2474.58490566038 4023.47169811321 3937.33962264151 2927.07547169811 3492.43396226415 2854.54716981132 4090.60377358491 2.74602900943396 2895.03773584906 4982.79245283019 1534.28301886792 4894.94339622641 3234.43396226415 3467.1320754717 3599.22641509434 879.264150943396 3741.71698113208 5071.67924528302 2069.58490566038 0.0356479766192453 2.28251812264151 3461.83018867925 3803.98113207547 3689.09433962264 3765.24528301887 3081.2641509434 3810.71698113208 1984.84905660377 0.612222937169811 2714.69811320755 3196.67924528302 3085.45283018868 1836.43396226415 1751.16981132075 1927.49056603774 3083.62264150943 3049.66037735849 3408.79245283019 3284.20754716981 2286 1707.35849056604 2578.30188679245 3263.67924528302 2273.16981132075 1689.79245283019 -9.48416457735849 2322.20754716981 2552.32075471698 0.72112277490566
"WALKING_DOWNSTAIRS" 29 3.28144381458333 4890.83333333333 4986.72916666667 6059.625 2486.79166666667 2563.27083333333 4002.72916666667 4007.77083333333 3998.79166666667 3593.77083333333 3954.39583333333 3417.77083333333 -4.94876727708333 3365.1875 2912.875 2870.02083333333 4283.60416666667 2530.02083333333 3546.77083333333 3544.58333333333 3816.22916666667 3930.04166666667 3249.85416666667 3786.58333333333 3.03218934375 3008.33333333333 4149.16666666667 1577.04166666667 3923.52083333333 2371.35416666667 3274.35416666667 3717.08333333333 5718.125 3537.41666666667 4760.35416666667 4880 -0.21562152725625 2.78910304791667 3055.0625 3955.33333333333 4263.95833333333 3825.85416666667 3294.79166666667 3746.04166666667 2278.875 0.59705704875 2964.72916666667 2532.875 3086.08333333333 2114.22916666667 1618.6875 1567.5 2755.27083333333 3019.08333333333 4004.91666666667 3079.14583333333 1994.41666666667 1657.77083333333 2761.89583333333 2926.9375 2475.52083333333 2076.72916666667 -9.47798676666667 1695.6875 2143.47916666667 0.348595451458333
"WALKING_UPSTAIRS" 29 2.83051987142857 4994.32653061224 4406.71428571429 2666.10204081633 4437.61224489796 5526.79591836735 3584.89795918367 4138.30612244898 4174.12244897959 3759.85714285714 2767.08163265306 4423.0612244898 -8.2678229877551 6223.40816326531 4041.40816326531 3183.9387755102 4005.91836734694 1988.67346938776 3237.14285714286 3982.40816326531 3471.44897959184 3391.97959183673 3755.18367346939 3819.4693877551 2.8230085755102 1990.63265306122 4293.97959183673 1431.91836734694 4045.75510204082 2785.34693877551 3620.20408163265 3472.69387755102 4526.20408163265 3746.4693877551 4174.30612244898 4001.34693877551 -0.138580331183673 1.46241115102041 3601.87755102041 3738.61224489796 3440.40816326531 3552.61224489796 3744.44897959184 3868.63265306122 2711.48979591837 0.712846318367347 2643.0612244898 3136.34693877551 3216.10204081633 1896.08163265306 1403.32653061224 1754.44897959184 3254.85714285714 3317 3449.38775510204 2945.24489795918 2089.36734693878 1779.18367346939 2435.08163265306 3242.55102040816 2807.65306122449 2401.65306122449 -9.49039976530612 1903.77551020408 2314.65306122449 0.532186605102041
"LAYING" 30 2.81033900571429 2446.25714285714 2240 3519.14285714286 3721.51428571429 4010.35714285714 4014.65714285714 3795.21428571429 3675.05714285714 3336.47142857143 4041.3 4560.68571428571 -4.42413572142857 3643.85714285714 3537.01428571429 3026.67142857143 2656.88571428571 4632.17142857143 3200.55714285714 3816.45714285714 4030.48571428571 3846.85714285714 3880.6 3254.37142857143 1.56819740142857 3882.6 3713.32857142857 4034.14285714286 2729.12857142857 4690.12857142857 3716.24285714286 3837.5 4186.37142857143 3550.02857142857 3533.15714285714 3760.8 0.166003957601757 -2.40297416 3409.1 3403.61428571429 3415.25714285714 3612.68571428571 3773.68571428571 3714.08571428571 5075.27142857143 0.976177142571429 2837.2 4411.95714285714 4302.42857142857 5278.75714285714 5528.47142857143 5458.88571428571 2864.14285714286 3216.67142857143 3214.07142857143 4162.92857142857 5072.9 5251.17142857143 2985.87142857143 2947.44285714286 5223.14285714286 5234.35714285714 -9.99476004571429 5536.85714285714 4438.42857142857 0.997328287428571
"SITTING" 30 2.50530886451613 3015.09677419355 2819.64516129032 4020.51612903226 3662.51612903226 3924.29032258065 3699.91935483871 3429.51612903226 3677.82258064516 3405.90322580645 3730.91935483871 4186.56451612903 -5.5627881 3804.51612903226 2633.61290322581 2794.98387096774 3801.58064516129 4937.40322580645 3880.61290322581 3130.79032258065 3624.11290322581 3187.20967741935 3534.95161290323 3232.87096774194 0.630734977419355 4658.64516129032 3532.33870967742 4644.41935483871 3415.09677419355 4373.87096774194 3482.51612903226 3929.48387096774 4148.08064516129 3517.48387096774 3632.87096774194 4113.79032258064 0.153898710417419 -1.08011486451613 3549.90322580645 3992.40322580645 3455.04838709677 3695.72580645161 4056.90322580645 3548.64516129032 5838.85483870968 0.991280225 2525.8064516129 4162.85483870968 4447.64516129032 5411.16129032258 5467.03225806452 5421.41935483871 3295.12903225806 3385 3608.85483870968 4628.82258064516 5404.41935483871 5767.74193548387 2820.54838709677 3201.5 5828.46774193548 5773.91935483871 -9.97647205322581 5085.14516129032 5083.95161290323 0.989549070645161
"STANDING" 30 2.77112699152542 3569.27118644068 3937.13559322034 4103.57627118644 2384.91525423729 2992.79661016949 3638.05084745763 3941.74576271186 3984.93220338983 3380.66101694915 4592.18644067797 3806.20338983051 -6.42680544237288 4542.84745762712 3529.8813559322 3735.93220338983 4482.5593220339 4901.71186440678 3485.06779661017 3549.03389830508 3694.18644067797 3954.57627118644 3440.08474576271 3881.77966101695 1.10388155932203 4159.06779661017 4092.38983050847 3348.18644067797 3031.52542372881 4492.05084745763 3423.47457627119 3706.1186440678 3494.93220338983 3449.64406779661 3276.27118644068 3266.71186440678 0.145582713442034 -0.377487610169492 4224.96610169491 4081.76271186441 3286.10169491525 3548.03389830508 3825.10169491525 3440.8813559322 3832.83050847458 0.955995671864407 2731.06779661017 3770.20338983051 3473.59322033898 4418.25423728814 4446.6779661017 4423.57627118644 3307.66101694915 2928.23728813559 3503.59322033898 3483.8813559322 3901.4406779661 4630.5593220339 2755.52542372881 3169.05084745763 4869.16949152542 4740.13559322034 -9.98750813898305 4287.91525423729 3693.47457627119 0.992857902033898
